DateStock,No_,Description,Gen_Prod_Posting Group,Quantité,Cout,Site,Encours,Nom abrégé,GroupeItem,GroupeClient,Quantit
2026-03-15,ART-1067,Article Industriel 67 Electronique,COMPOSANT,982.34,204.64,DEPOT A,0,ART-67,ELECTRONIQUE,INTERNE,982.34
2026-02-28,ART-1416,Article Industriel 416 Hydraulique,MAT_PREM,1405.1,418.84,ATELIER 1,0,ART-416,HYDRAULIQUE,CLIENT_AERO,1405.1
2026-04-30,ART-1644,Article Industriel 644 Electronique,MAT_PREM,518.26,601.81,DEPOT A,0,ART-644,ELECTRONIQUE,CLIENT_AUTO,518.26
2026-01-15,ART-1758,Article Industriel 758 Electronique,ACHAT_DIR,1029.87,617.56,MAGASIN CENTRAL,1,ART-758,ELECTRONIQUE,,1029.87
2026-01-31,ART-1012,Tube Acier Inoxydable 304L,MAT_PREM,541.61,191.78,DEPOT NORD,0,TUBE-INOX304,METALLURGIE,CLIENT_AERO,541.61
2026-01-05,ART-1273,Article Industriel 273 Electronique,PROD_FINI,1022.1,212.7,ATELIER 1,0,ART-273,ELECTRONIQUE,DIVERS_LOCAL,1022.1
2026-01-31,ART-1662,Article Industriel 662 Plastique,PROD_FINI,994.53,619.18,DEPOT B,0,ART-662,PLASTIQUE,INTERNE,994.53
2026-03-05,ART-1065,Article Industriel 65 Plastique,COMPOSANT,912.52,163.22,DEPOT NORD,0,ART-65,PLASTIQUE,EXPORT_EU,912.52
05-03-2026,ART-1311,Article Industriel 311 Plastique,EMBALLAGE,897.88,620.0,DEPOT B,1,ART-311,PLASTIQUE,INTERNE,897.88
2026-01-15,ART-1149,Article Industriel 149 Electronique,EMBALLAGE,324.73,171.06,ATELIER 1,0,ART-149,ELECTRONIQUE,INTERNE,324.73
2026-03-31,ART-1097,Article Industriel 97 Metallurgie,EMBALLAGE,980.71,230.11,DEPOT A,0,ART-97,METALLURGIE,INTERNE,980.71
2026-03-05,ART-1137,Article Industriel 137 Metallurgie,MAT_PREM,222.43,583.57,DEPOT NORD,0,ART-137,METALLURGIE,EXPORT_EU,222.43
2026-02-05,ART-1262,Article Industriel 262 Emballage,EMBALLAGE,872.24,495.69,DEPOT NORD,0,ART-262,EMBALLAGE,CLIENT_AUTO,872.24
2026-04-05,ART-1050,Article Industriel 50 Emballage,MAT_PREM,778.93,342.09,DEPOT NORD,1,ART-50,EMBALLAGE,INTERNE,778.93
2026-02-15,ART-1194,Article Industriel 194 Divers,MAT_PREM,913.16,137.15,DEPOT A,0,ART-194,DIVERS,INTERNE,913.16
2026-01-15,ART-1145,Article Industriel 145 Plastique,MAT_PREM,402.52,403.4,DEPOT A,1,ART-145,PLASTIQUE,INTERNE,402.52
2026-03-31,ART-1516,Article Industriel 516 Metallurgie,EMBALLAGE,940.59,201.23,DEPOT A,0,ART-516,METALLURGIE,CLIENT_AERO,940.59
2026-03-15,ART-1276,Article Industriel 276 Emballage,COMPOSANT,1104.59,140.27,MAGASIN CENTRAL,1,ART-276,EMBALLAGE,INTERNE,1104.59
2026-02-30,ART-1727,Article Industriel 727 Metallurgie,MAT_PREM,329.55,484.3,MAGASIN CENTRAL,0,ART-727,METALLURGIE,CLIENT_AUTO,329.55
2026-02-15,ART-1678,Article Industriel 678 Divers,COMPOSANT,546.73,512.69,DEPOT NORD,1,ART-678,DIVERS,CLIENT_AERO,546.73
2026-04-15,ART-1193,Article Industriel 193 Plastique,MAT_PREM,1082.69,168.4,MAGASIN CENTRAL,0,ART-193,PLASTIQUE,INTERNE,1082.69
2026-04-15,ART-1424,Article Industriel 424 Emballage,ACHAT_DIR,916.04,538.23,DEPOT B,1,ART-424,EMBALLAGE,EXPORT_EU,916.04
2026-02-05,ART-1162,Article Industriel 162 Electronique,COMPOSANT,1349.75,392.34,ATELIER 1,0,ART-162,ELECTRONIQUE,CLIENT_AERO,1349.75
2026-04-30,ART-1715,Article Industriel 715 Plastique,PROD_FINI,351.03,205.69,DEPOT A,1,ART-715,PLASTIQUE,DIVERS_LOCAL,351.03
2026-02-05,ART-1085,Article Industriel 85 Electronique,ACHAT_DIR,-244.77,138.91,DEPOT A,0,ART-85,ELECTRONIQUE,EXPORT_EU,244.77
2026-04-05,ART-1286,Article Industriel 286 Metallurgie,ACHAT_DIR,1470.73,636.48,ATELIER 1,0,ART-286,,EXPORT_EU,1470.73
2026-01-05,ART-1755,Article Industriel 755 Hydraulique,PROD_FINI,1334.49,615.74,DEPOT A,0,ART-755,HYDRAULIQUE,CLIENT_AUTO,1334.49
2026-01-05,ART-1717,Article Industriel 717 Emballage,,879.87,12.81,DEPOT NORD,1,ART-717,EMBALLAGE,EXPORT_EU,879.87
2026-04-05,ART-1033,Article Industriel 33 Visserie,MAT_PREM,259.23,448.24,MAGASIN CENTRAL,0,ART-33,VYSSÉRYÉ,CLIENT_AUTO,259.23
2026-03-05,ART-1384,Article Industriel 384 Electronique,PROD_FINI,534.43,286.07,DEPOT NORD,0,ART-384,ELECTRONIQUE,DIVERS_LOCAL,534.43
2026-03-05,ART-1220,Article Industriel 220 Plastique,EMBALLAGE,1106.53,-23.08,DEPOT A,1,ART-220,PLASTIQUE,EXPORT_EU,1106.53
2026-01-05,ART-1527,Article Industriel 527 Plastique,ACHAT_DIR,269.31,377.16,DEPOT A,0,ART-527,PLASTIQUE,CLIENT_AERO,269.31
2026-04-05,ART-1025,Support Moteur Aluminium M2,PROD_FINI,1269.4,250.6,MAGASIN CENTRAL,0,SUPP-MOT-M2,METALLURGIE,CLIENT_AERO,1269.4
2026-04-30,ART-1659,Article Industriel 659 Hydraulique,MAT_PREM,1237.28,336.6,DEPOT NORD,0,ART-659,HYDRAULIQUE,INTERNE,1237.28
2026-01-15,ART-1276,Article Industriel 276 Emballage,COMPOSANT,115.47,146.57,ATELIER 1,0,ART-276,  EMBALLAGE  ,INTERNE,115.47
2026-01-31,ART-1563,Article Industriel 563 Hydraulique,PROD_FINI,1217.26,3.16, DEPOT B ,0,ART-563,HYDRAULIQUE,CLIENT_AERO,1217.26
2026-02-15,ART-1419,Article  Industriel  419  Electronique,EMBALLAGE,788.16,55.32,MAGASIN CENTRAL,1,ART-419,ELECTRONIQUE,CLIENT_AUTO,788.16
2026-03-31,ART-1089,Article Industriel 89 Metallurgie,COMPOSANT,1253.07,27.34,ATELIER 1,0,ART-89,METALLURGIE,CLIENT_AUTO,1253.07
2026-01-15,ART-1388,Article Industriel 388 Metallurgie,ACHAT_DIR,330.59,438.8,DEPOT B,1,ART-388,METALLURGIE,CLIENT_AERO,330.59
2026-04-05,ART-1029,Article Industriel 29 Plastique,MAT_PREM,784.9,640.14,DEPOT B,0,ART-29,PLASTIQUE,CLIENT_AUTO,784.9
2026-01-15,ART-1061,Article Industriel 61 Visserie,PROD_FINI,929.2,474.51,ATELIER 1,0,ART-61,VISSERIE,INTERNE,929.2
2026-03-05,ART-1161,Article Industriel 161 Visserie,EMBALLAGE,216.41,336.21,DEPOT B,0,ART-161,VISSERIE,INTERNE,216.41
2026-04-15,ART-1595,Article Industriel 595 Electronique,PROD_FINI,1472.98,522.16,MAGASIN CENTRAL,0,ART-595,ELECTRONIQUE,CLIENT_AUTO,1472.98
2026-04-05,ART-1226,Article Industriel 226 Plastique,COMPOSANT,1117.32,558.51,ATELIER 1,1,ART-226,PLASTIQUE,DIVERS_LOCAL,1117.32
2026-04-15,ART-1613,Article Industriel 613 Hydraulique,MAT_PREM,935.56,248.64,DEPOT B,0,ART-613,HYDRAULIQUE,DIVERS_LOCAL,935.56
2026-03-31,ART-1223,Article Industriel 223 Divers,ACHAT_DIR,949.25,504.14,MAGASIN CENTRAL,0,ART-223,DIVERS,DIVERS_LOCAL,949.25
2026-01-15,ART-1553,Article Industriel 553 Metallurgie,COMPOSANT,196.52,137.84,DEPOT A,0,ART-553,METALLURGIE,INTERNE,196.52
2026-01-31,ART-1743,Article Industriel 743 Electronique,PROD_FINI,707.09,136.61, ATELIER 1 ,1,ART-743,ELECTRONIQUE,CLIENT_AUTO,707.09
2026-01-31,ART-1460,Article Industriel 460 Visserie,PROD_FINI,617.18,609.84,DEPOT B,1,ART-460,VISSERIE,EXPORT_EU,617.18
2026-03-15,ART-1379,Article Industriel 379 Plastique,EMBALLAGE,233.43,489.55,DEPOT B,1,ART-379,PLASTIQUE,DIVERS_LOCAL,233.43
2026-04-05,ART-1125,Article Industriel 125 Emballage,MAT_PREM,827.98,595.99,DEPOT NORD,99,ART-125,EMBALLAGE,CLIENT_AUTO,827.98
2026-03-05,ART-1081,Article Industriel 81 Plastique,EMBALLAGE,786.35,12.25,DEPOT B,0,ART-81,,EXPORT_EU,786.35
2026-03-05,ART-1716,Article Industriel 716 Emballage,EMBALLAGE,1042.89,523.73,DEPOT B,0,ART-716,EMBALLAGE,INTERNE,1042.89
2026-02-28,ART-1070,Article Industriel 70 Divers,PROD_FINI,1052.66,87.63,DEPOT B,0,ART-70,DIVERS,CLIENT_AERO,105.27
2026-03-31,ART-1493,Article Industriel 493 Plastique,COMPOSANT,318.61,185.61,MAGASIN CENTRAL,1,ART-493,PLASTIQUE,DIVERS_LOCAL,318.61
2026-01-31,,Article Industriel 360 Divers,MAT_PREM,1272.55,235.79,DEPOT B,0,ART-360,DIVERS,INTERNE,1272.55
2026-03-15,ART-1046,Article Industriel 46 Visserie,MAT_PREM,864.82,496.09,DEPOT A,0,ART-46,VISSERIE,CLIENT_AUTO,864.82
2026-02-28,ART-1293,Article Industriel 293 Electronique,PROD_FINI,169.13,91.19,DEPOT A,0,ART-293,ELECTRONIQUE,INTERNE,169.13
2026-02-15,ART-1250,Article Industriel 250 Hydraulique,COMPOSANT,211.95,177.35,MAGASIN CENTRAL,1,ART-250,HYDRAULIQUE,EXPORT_EU,211.95
2026-01-31,ART-1232,Article Industriel 232 Plastique,COMPOSANT,1144.32 u,396.57,ATELIER 1,1,ART-232,PLASTIQUE,EXPORT_EU,1144.32
2026-04-05,ART-1012,Tube Acier Inoxydable 304L,MAT_PREM,265.56,622.97,DEPOT B,0,TUBE-INOX304,METALLURGIE,EXPORT_EU,265.56
2026-02-05,ART-1184,Article Industriel 184 Electronique,,191.09,329.77,DEPOT NORD,1,ART-184,ELECTRONIQUE,EXPORT_EU,191.09
2026-01-05,ART-1664,Article Industriel 664 Divers,PROD_FINI,481.11,637.43,DEPOT NORD,0,ART-664,DIVERS,CLIENT_AUTO,481.11
2026-01-15,ART-1570,Article Industriel 570 Emballage,PROD_FINI,709.69,3.84,DEPOT NORD,1,ART-570,EMBALLAGE,DIVERS_LOCAL,709.69
2026-04-30,ART-1429,Article Industriel 429 Metallurgie,COMPOSANT,802.17,167.22,MAGASIN CENTRAL,0,ART-429,  METALLURGIE  ,DIVERS_LOCAL,802.17
2026-01-15,,Article Industriel 260 Metallurgie,MAT_PREM,1437.7,85.17,DEPOT B,0,ART-260,METALLURGIE,EXPORT_EU,1437.7
2026-01-05,ART-1187,Article Industriel 187 Visserie,ACHAT_DIR,1242.17,219.35,DEPOT A,0,ART-187,VISSERIE,CLIENT_AUTO,1242.17
2026-03-05,ART-1277,Article Industriel 277 Hydraulique,ACHAT_DIR,1352.62,15.28,ATELIER 1,0,ART-277,HYDRAULIQUE,DIVERS_LOCAL,1352.62
2026-03-15,ART-1708,Article Industriel 708 Divers,COMPOSANT,1007.58,60.6,ATELIER 1,0,ART-708,DIVERS,CLIENT_AUTO,1007.58
2026-02-28,ART-1739,Article Industriel 739 Plastique,EMBALLAGE,1359.5,601.43,ATELIER 1,0,ART-739,PLASTIQUE,CLIENT_AUTO,1359.5
2026-01-15,ART-1219,Article Industriel 219 Hydraulique,COMPOSANT,894.76,398.6,MAGASIN CENTRAL,0,ART-219,HYDRAULIQUE,CLIENT_AUTO,894.76
2026-04-05,ART-1384,Article Industriel 384 Electronique,PROD_FINI,1416.0,439.98,DEPOT B,0,ART-384,ELECTRONIQUE,CLIENT_AERO,1416.0
2026-02-05,ART-1132,Article Industriel 132 Metallurgie,PROD_FINI,1309.05,493.7,MAGASIN CENTRAL,0,ART-132,METALLURGIE,DIVERS_LOCAL,1309.05
2026-03-05,ART-1274,Article Industriel 274 Metallurgie,COMPOSANT,931.43,375.13,ATELIER 1,0,ART-274,METALLURGIE,CLIENT_AUTO,931.43
2026-03-31,ART-1102,Article Industriel 102 Electronique,ACHAT_DIR,1397.8,236.35,ATELIER 1,1,ART-102,ELECTRONIQUE,DIVERS_LOCAL,1397.8
2026-04-30,ART-1657,Article Industriel 657 Electronique,COMPOSANT,1488.21,185.58,DEPOT NORD,0,ART-657,ELECTRONIQUE,CLIENT_AUTO,1488.21
2026-04-30,ART-1011,Plaque Aluminium 5083 10mm,MAT_PREM,977.59,266.11,MAGASIN CENTRAL,0,PLAQ-ALU10,METALLURGIE,EXPORT_EU,977.59
2026-01-15,ART-1104,Article Industriel 104 Emballage,COMPOSANT,48.39,5.25,ATELIER 1,0,ART-104,EMBALLAGE,EXPORT_EU,48.39
2026-04-05,ART-1037,Article Industriel 37 Plastique,ACHAT_DIR,1063.56,372.47,DEPOT B,0,ART-37,PLASTIQUE,CLIENT_AERO,1063.56
2026-03-15,ART-1654,Article Industriel 654 Metallurgie,MAT_PREM,166.69,594.97,DEPOT NORD,0,ART-654,METALLURGIE,CLIENT_AERO,166.69
2026-03-05,ART-1344,Article Industriel 344 Electronique   ,ACHAT_DIR,1100.73,283.27,ATELIER 1,0,ART-344,ELECTRONIQUE,CLIENT_AERO,1100.73
2026-02-15,ART-1710,Article Industriel 710 Hydraulique,EMBALLAGE,1284.92,490.22,DEPOT A,0,ART-710,HYDRAULIQUE,INTERNE,1284.92
2026-04-15,ART-1094,Article Industriel 94 Plastique,PROD_FINI,630.45,850000.00,DEPOT B,1,ART-94,PLASTIQUE,DIVERS_LOCAL,630.45
2026-03-15,ART-1342,Article Industriel 342 Metallurgie,PROD_FINI,1332.91,572.91,DEPOT A,0,ART-342,METALLURGIE,INTERNE,1332.91
2026-02-15,ART-1205,Article Industriel 205 Hydraulique,COMPOSANT,1381.68,20.18,MAGASIN CENTRAL,99,ART-205,HYDRAULIQUE,DIVERS_LOCAL,1381.68
2026-01-05,ART-1279,Article Industriel 279 Hydraulique,MAT_PREM,682.42,95.48,ATELIER 1,0,ART-279,HYDRAULIQUE,EXPORT_EU,682.42
2026-03-05,ART-1688,Article Industriel 688 Visserie,EMBALLAGE,883.78,224.64,DEPOT A,0,ART-688,VISSERIE,DIVERS_LOCAL,883.78
2026-04-15,ART-1717,Article Industriel 717 Emballage,ACHAT_DIR,837.0,383.63,DEPOT NORD,0,ART-717,EMBALLAGE,DIVERS_LOCAL,837.0
2026-01-15,ART-1692,Article Industriel 692 Emballage,COMPOSANT,1281.7,487.81,DEPOT A,0,ART-692,EMBALLAGE,CLIENT_AERO,1281.7
2026-01-05,ART-1564,Article Industriel 564 Divers,EMBALLAGE,1417.69,466.36,MAGASIN CENTRAL,0,ART-564,DIVERS,DIVERS_LOCAL,1417.69
2026-01-15,ART-1732,Article Industriel 732 Electronique,COMPOSANT,1286.28,67.14,MAGASIN CENTRAL,0,ART-732,ELECTRONIQUE,INTERNE,1286.28
2026-03-05,ART-1737,Article Industriel 737 Visserie,MAT_PREM,1151.8,560.24,DEPOT A,0,ART-737,VISSERIE,CLIENT_AUTO,1151.8
2026-01-05,ART-1257,Article Industriel 257 Divers,PROD_FINI,279.13,515.79,DEPOT A,1,ART-257,DIVERS,CLIENT_AUTO,279.13
2026-04-30,ART-1706,Article Industriel 706 Plastique,ACHAT_DIR,1049.68,528.23,MAGASIN CENTRAL,0,ART-706,PLASTIQUE,DIVERS_LOCAL,1049.68
2026-02-05,ART-1126,Article Industriel 126 Emballage,ACHAT_DIR,1248.04,557.44,DEPOT B,1,ART-126,EMBALLAGE,DIVERS_LOCAL,1248.04
2026-04-05,ART-1319,Article Industriel 319 Hydraulique,ACHAT_DIR,708.76,241.24,MAGASIN CENTRAL,0,ART-319,HYDRAULIQUE,EXPORT_EU,708.76
2026-02-30,ART-1428,Article Industriel 428 Hydraulique,ACHAT_DIR,1479.13,257.21,DEPOT B,0,ART-428,HYDRAULIQUE,CLIENT_AUTO,1479.13
2026-01-05,ART-1240,Article Industriel 240 Plastique,EMBALLAGE,403.46,427.27,DEPOT A,0,ART-240,PLASTIQUE,INTERNE,403.46
2026-01-05,ART-1621,Article Industriel 621 Emballage,ACHAT_DIR,692.55,113.69,DEPOT NORD,0,ART-621,EMBALLAGE,EXPORT_EU,692.55
2026-04-15,ART-1246,Article Industriel 246 Emballage,COMPOSANT,472.4,31.46,ATELIER 1,0,ART-246,EMBALLAGE,CLIENT_AERO,472.4
2026-01-15,ART-1645,Article Industriel 645 Emballage,COMPOSANT,595.93,411.08, ATELIER 1 ,0,ART-645,EMBALLAGE,INTERNE,595.93
2026-03-31,ART-1336, Article Industriel 336 Emballage,EMBALLAGE,609.25,602.62,DEPOT B,0,ART-336,EMBALLAGE,EXPORT_EU,609.25
2026-04-05,ART-1368,Article  Industriel  368  Metallurgie,MAT_PREM,812.37,74.1,DEPOT A,0,ART-368,METALLURGIE,CLIENT_AUTO,812.37
2026-04-30,ART-1200,Article Industriel 200 Divers,ACHAT_DIR,292.55,6.75,DEPOT B,0,ART-200,DYVÉRS,CLIENT_AUTO,292.55
2026-04-05,ART-1130,Article Industriel 130 Hydraulique,ACHAT_DIR,126.87,174.83,MAGASIN CENTRAL,0,ART-130,HYDRAULIQUE,DIVERS_LOCAL,126.87
2026-01-15,ART-1299,Article Industriel 299 Divers,COMPOSANT,1054.78,169.68,ATELIER 1,0,ART-299,DIVERS,CLIENT_AUTO,1054.78
2026-03-15,ART-1388,Article Industriel 388 Metallurgie   ,ACHAT_DIR,1343.34,197.61,ATELIER 1,0,ART-388,METALLURGIE,CLIENT_AUTO,1343.34
2026-04-05,ART-1005,Joint d'étanchéité NBR 40x55,COMPOSANT,1352.83,279.37,ATELIER 1,0,JOINT-NBR40,HYDRAULIQUE,INTERNE,1352.83
2026-01-15,ART-1406,Article Industriel 406 Emballage,MAT_PREM,1191.26,580.81,DEPOT NORD,0,ART-406,EMBALLAGE,CLIENT_AUTO,1191.26
2026-04-30,ART-1098,Article Industriel 98 Divers,EMBALLAGE,886.21,556.53,DEPOT B,0,ART-98,DIVERS,INTERNE,886.21
2026-03-15,ART-1678,Article Industriel 678 Divers,COMPOSANT,1125.44,14.92,DEPOT NORD,1,ART-678,DIVERS,CLIENT_AUTO,1125.44
2026-04-05,ART-1041,Article Industriel 41 Emballage,PROD_FINI,921.52,264.01,DEPOT B,1,ART-41,EMBALLAGE,CLIENT_AERO,921.52
2026-02-28,ART-1789,Article Industriel 789 Hydraulique,EMBALLAGE,770.36,307.15,MAGASIN CENTRAL,0,ART-789,HYDRAULIQUE,DIVERS_LOCAL,770.36
2026-02-30,ART-1460,Article Industriel 460 Visserie,PROD_FINI,665.42,501.19,DEPOT A,1,ART-460,VISSERIE,DIVERS_LOCAL,665.42
2026-03-31,ART-1692,Article Industriel 692 Emballage,COMPOSANT,1049.53 u,628.1,DEPOT A,0,ART-692,EMBALLAGE,INTERNE,1049.53
2026-04-05,ART-1782,Article Industriel 782 Metallurgie,EMBALLAGE,581.97,228.92,magasin central,0,ART-782,METALLURGIE,DIVERS_LOCAL,581.97
2026-04-05,ART-1591,Article Industriel 591 Electronique,EMBALLAGE,1252.57,341.41,DEPOT B,0,ART-591,ELECTRONIQUE,INTERNE,1252.57
2026-04-15,ART-1572,,EMBALLAGE,649.56,128.99,DEPOT B,0,ART-572,ELECTRONIQUE,CLIENT_AERO,649.56
2026-02-28,ART-1722,Article Industriel 722 Metallurgie,COMPOSANT,683.7,537.05,ATELIER 1,99,ART-722,METALLURGIE,CLIENT_AERO,683.7
2026-02-05,ART-1389,Article Industriel 389 Divers,MAT_PREM,389.99,254.67,DEPOT NORD,0,ART-389,DIVERS,INTERNE,389.99
05/03/2026,ART-1523,Article Industriel 523 Emballage,PROD_FINI,1385.12,167.99,DEPOT A,0,ART-523,EMBALLAGE,CLIENT_AERO,1385.12
2026-01-05,ART-1624,Article Industriel 624 Electronique,PROD_FINI,1170.7,321.46,DEPOT A,1,ART-624,ELECTRONIQUE,DIVERS_LOCAL,1170.7
2026-03-15,ART-1042,Article Industriel 42 Electronique,EMBALLAGE,772.57,649.19,DEPOT B,1,ART-42,ELECTRONIQUE,DIVERS_LOCAL,772.57
30-04-2026,ART-1551,Article Industriel 551 Metallurgie,MAT_PREM,255.08,517.58,ATELIER 1,0,ART-551,METALLURGIE,DIVERS_LOCAL,255.08
2026-01-05,ART-1085,Article Industriel 85 Electronique,ACHAT_DIR,1436.96,232.71,DEPOT A,0,ART-85,ELECTRONIQUE,INTERNE,1436.96
2026-04-15,ART-1063,Article Industriel 63 Metallurgie,COMPOSANT,27.86,493.97,DEPOT A,1,ART-63,METALLURGIE,CLIENT_AERO,27.86
2026-03-31,ART-1427,Article Industriel 427 Emballage,MAT_PREM,1091.52,251.39,DEPOT A,0,ART-427,EMBALLAGE,INTERNE,1091.52
2026-03-05,ART-1723,Article Industriel 723 Electronique,COMPOSANT,376.86,346.15,ATELIER 1,0,ART-723,ELECTRONIQUE,DIVERS_LOCAL,376.86
2026-02-28,ART-1698,Article Industriel 698 Electronique,MAT_PREM,411.81,185.84,DEPOT NORD,1,ART-698,ELECTRONIQUE,,411.81
2026-03-15,ART-1046,Article Industriel 46 Visserie,MAT_PREM,53.27,599.23,DEPOT B,0,ART-46,VISSERIE,INTERNE,53.27
2026-02-28,ART-1554,Article Industriel 554 Divers,COMPOSANT,950.23,337.92,ATELIER 1,1,ART-554,DIVERS,DIVERS_LOCAL,950.23
2026-04-30,ART-1555,Article Industriel 555 Visserie,MAT_PREM,666.81,132.68,MAGASIN CENTRAL,0,ART-555,VISSERIE,EXPORT_EU,666.81
2026-01-31,ART-1093,Article Industriel 93 Emballage,MAT_PREM,523.49,18.2,DEPOT B,0,ART-93,EMBALLAGE,CLIENT_AUTO,523.49
2026-02-28,ART-1633,Article Industriel 633 Divers,COMPOSANT,923.81,619.73,DEPOT A,0,ART-633,DIVERS,DIVERS_LOCAL,923.81
2026-03-15,ART-1569,Article Industriel 569 Electronique,MAT_PREM,305.02,581.75,DEPOT A,1,ART-569,ELECTRONIQUE,CLIENT_AERO,305.02
2026-01-15,ART-1424,Article Industriel 424 Emballage,ACHAT_DIR,706.06,490.56,ATELIER 1,0,ART-424,EMBALLAGE,EXPORT_EU,706.06
2026-02-28,ART-1337,Article Industriel 337 Plastique,PROD_FINI,595.83,172.02,DEPOT B,1,ART-337,PLASTIQUE,CLIENT_AERO,595.83
2026-03-31,ART-1721,Article Industriel 721 Divers,MAT_PREM,285.02,330.05,DEPOT A,0,ART-721,DIVERS,INTERNE,285.02
2026-02-05,ART-1470,Article Industriel 470 Hydraulique,ACHAT_DIR,-632.35,515.14,DEPOT NORD,1,ART-470,HYDRAULIQUE,EXPORT_EU,632.35
2026-03-15,ART-1675,Article Industriel 675 Hydraulique,ACHAT_DIR,1117.51,394.0,DEPOT A,1,ART-675,HYDRAULYQUÉ,EXPORT_EU,1117.51
2026-03-31,ART-1791,Article Industriel 791 Visserie,EMBALLAGE,727.24 u,28.38,MAGASIN CENTRAL,1,ART-791,VISSERIE,DIVERS_LOCAL,727.24
2026-03-31,ART-1390,Article Industriel 390 Visserie,EMBALLAGE,871.54,224.02,DEPOT A,0,ART-390,VISSERIE,EXPORT_EU,871.54
2026-03-31,ART-1581,Article Industriel 581 Electronique,ACHAT_DIR,192.65,335.91,DEPOT NORD,0,ART-581,ELECTRONIQUE,EXPORT_EU,192.65
2026-02-05,ART-1749,Article Industriel 749 Plastique,EMBALLAGE,1234.51,427.43,DEPOT A,0,ART-749,PLASTIQUE,DIVERS_LOCAL,1234.51
2026-04-30,ART-1731,Article Industriel 731 Electronique,EMBALLAGE,487.66,210.64 TND,ATELIER 1,0,ART-731,ELECTRONIQUE,DIVERS_LOCAL,487.66
2026-03-05,ART-1170,Article Industriel 170 Metallurgie,ACHAT_DIR,453.95,286.85,MAGASIN CENTRAL,1,ART-170,METALLURGIE,EXPORT_EU,453.95
2026-02-15,ART-1296,Article Industriel 296 Divers,COMPOSANT,1103.2,497.48, MAGASIN CENTRAL ,0,ART-296,DIVERS,EXPORT_EU,1103.2
31/03/2026,ART-1210,Article Industriel 210 Metallurgie,COMPOSANT,854.49,5.0,DEPOT B,1,ART-210,METALLURGIE,DIVERS_LOCAL,854.49
2026-02-05,ART-1409,Article Industriel 409 Metallurgie,MAT_PREM,913.78,204.74,DEPOT B,0,ART-409,METALLURGIE,EXPORT_EU,913.78
2026-04-30,ART-1584,Article Industriel 584 Divers,COMPOSANT,212.05,203.93,magasin central,0,ART-584,DIVERS,INTERNE,212.05
2026-04-05,ART-1781,Article Industriel 781 Electronique,MAT_PREM,,556.26,MAGASIN CENTRAL,1,ART-781,ELECTRONIQUE,EXPORT_EU,823.28
2026-01-15,ART-1342,Article Industriel 342 Metallurgie,PROD_FINI,1303.11,517.7,MAGASIN CENTRAL,0,ART-342,METALLURGIE,INTERNE,1303.11
2026-04-15,ART-1376,,EMBALLAGE,514.38,639.54,DEPOT A,0,ART-376,EMBALLAGE,CLIENT_AUTO,514.38
2026-02-15,ART-1415,Article Industriel 415 Emballage,PROD_FINI,975.65,114.06,ATELIER 1,1,ART-415,EMBALLAGE,EXPORT_EU,975.65
2026-02-28,ART-1176,Article Industriel 176 Metallurgie,EMBALLAGE,991.99,554.68,DEPOT A,0,ART-176,METALLURGIE,EXPORT_EU,991.99
2026-01-15,ART-1194,Article Industriel 194 Divers,MAT_PREM,1413.16,584.08,MAGASIN CENTRAL,0,ART-194,DIVERS,EXPORT_EU,1413.16
2026-04-05,ART-1693,Article Industriel 693 Emballage,PROD_FINI,197.45,248.92,DEPOT B,1,ART-693,EMBALLAGE,EXPORT_EU,197.45
2026-04-30,ART-1613,Article Industriel 613 Hydraulique,MAT_PREM,226.84,3.14,ATELIER 1,0,ART-613,HYDRAULIQUE,CLIENT_AUTO,226.84
2026-03-15,ART-1180,Article Industriel 180 Metallurgie,COMPOSANT,113.59,15.69,ATELIER 1,1,ART-180,METALLURGIE,INTERNE,113.59
2026-04-05,ART-1191,Article Industriel 191 Divers,EMBALLAGE,1015.73,613.66,DEPOT B,0,ART-191,DIVERS,INTERNE,1015.73
2026-01-31,ART-1424,article industriel 424 emballage,ACHAT_DIR,253.63,159.52,ATELIER 1,0,ART-424,EMBALLAGE,EXPORT_EU,253.63
2026-02-28,ART-1798,Article Industriel 798 Plastique,COMPOSANT,769.03,568.39,DEPOT B,1,ART-798,PLASTIQUE,DIVERS_LOCAL,769.03
2026-04-30,ART-1395,Article Industriel 395 Metallurgie,COMPOSANT,900.34,76.18,MAGASIN CENTRAL,1,ART-395,METALLURGIE,CLIENT_AERO,900.34
2026-03-05,ART-1325,Article Industriel 325 Plastique,MAT_PREM,1450.4,577.86,ATELIER 1,0,ART-325,PLASTIQUE,EXPORT_EU,1450.4
2026-02-28,ART-1145,Article Industriel 145 Plastique,MAT_PREM,306.89,627.74,DEPOT B,99,ART-145,PLASTIQUE,CLIENT_AUTO,306.89
2026-02-28,ART-1018,Electrovanne 24V DC 3/2,COMPOSANT,1426.92,120.03,MAGASIN CENTRAL,0,ELECT-VAN24V,ELECTRONIQUE,CLIENT_AERO,1426.92
2026-02-28,ART-1471,Article Industriel 471 Hydraulique,EMBALLAGE,1421.6,600.41,MAGASIN CENTRAL,1,ART-471,HYDRAULIQUE,EXPORT_EU,1421.6
2026-02-05,ART-1631,Article Industriel 631 Metallurgie,MAT_PREM,686.67,"37,03",ATELIER 1,0,ART-631,METALLURGIE,INTERNE,686.67
